customer_id,calendar_month,mrr,plans
20c6d8e2-a9a8-4680-a698-cc29a4e9d685,2026-03,10.0,Starter
20c6d8e2-a9a8-4680-a698-cc29a4e9d685,2026-04,10.0,Starter
20c6d8e2-a9a8-4680-a698-cc29a4e9d685,2026-05,10.0,Starter
20c6d8e2-a9a8-4680-a698-cc29a4e9d685,2026-06,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-05,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-06,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-07,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-08,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-09,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-10,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-11,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2023-12,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-01,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-02,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-03,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-04,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-05,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-06,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-07,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-08,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-09,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-10,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-11,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2024-12,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2025-01,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2025-02,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2025-03,10.0,Starter
226d50fe-7081-4a18-9793-29b2b33911d6,2025-04,10.0,Starter
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-06,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-07,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-08,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-09,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-10,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-11,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2023-12,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-01,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-02,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-03,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-04,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-05,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-06,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-07,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-08,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-09,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-10,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-11,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2024-12,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2025-01,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2025-02,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2025-03,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2025-04,60.0,Pro
2337eb6a-c644-4d07-bc40-3b1cd0c6d11d,2025-05,60.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-02,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-03,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-04,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-05,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-06,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-07,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-08,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-09,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-10,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-11,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2024-12,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-01,40.0,Starter
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-02,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-03,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-04,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-05,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-06,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-07,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-08,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-09,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-10,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-11,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2025-12,40.0,Pro
237ade5e-8ff0-4acb-8abe-e9daf93f3c0f,2026-01,40.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2023-11,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2023-12,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-01,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-02,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-03,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-04,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-05,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-06,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-07,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-08,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-09,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-10,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-11,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2024-12,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-01,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-02,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-03,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-04,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-05,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-06,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-07,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-08,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-09,20.0,Pro
2400ad6f-ddd8-470e-bfd5-0a2147dbfbe7,2025-10,20.0,Pro
24495b42-bebc-448f-b654-d22770430c9c,2023-05,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-06,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-07,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-08,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-09,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-10,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-11,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2023-12,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-01,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-02,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-03,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-04,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-05,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-06,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-07,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-08,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-09,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-10,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-11,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2024-12,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-01,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-02,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-03,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-04,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-05,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-06,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-07,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-08,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-09,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-10,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-11,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2025-12,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2026-01,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2026-02,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2026-03,30.0,Starter
24495b42-bebc-448f-b654-d22770430c9c,2026-04,30.0,Starter
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-04,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-05,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-06,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-07,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-08,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-09,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-10,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-11,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2023-12,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-01,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-02,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-03,40.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-04,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-05,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-06,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-07,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-08,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-09,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-10,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-11,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2024-12,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-01,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-02,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-03,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-04,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-05,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-06,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-07,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-08,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-09,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-10,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-11,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2025-12,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2026-01,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2026-02,80.0,Pro
2451b500-8ac3-438b-b8c1-db1ba17f32c0,2026-03,80.0,Pro
25184ba6-fca3-4635-ba64-7fd240c904e1,2024-09,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2024-10,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2024-11,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2024-12,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-01,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-02,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-03,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-04,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-05,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-06,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-07,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-08,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-09,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-10,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-11,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2025-12,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2026-01,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2026-02,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2026-03,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2026-04,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2026-05,10.0,Starter
25184ba6-fca3-4635-ba64-7fd240c904e1,2026-06,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2023-09,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2023-10,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2023-11,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2023-12,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-01,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-02,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-03,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-04,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-05,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-06,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-07,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-08,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-09,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-10,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-11,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2024-12,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-01,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-02,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-03,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-04,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-05,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-06,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-07,10.0,Starter
2766f8bf-0d14-4353-8b09-51d34f5f0316,2025-08,10.0,Starter
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-04,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-05,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-06,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-07,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-08,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-09,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-10,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-11,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2024-12,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2025-01,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2025-02,40.0,Pro
27a70b00-8c13-488a-a6cc-02daa48b5c82,2025-03,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2023-08,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2023-09,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2023-10,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2023-11,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2023-12,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-01,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-02,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-03,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-04,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-05,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-06,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-07,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-08,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-09,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-10,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-11,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2024-12,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-01,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-02,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-03,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-04,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-05,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-06,20.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-07,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-08,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-09,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-10,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-11,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2025-12,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2026-01,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2026-02,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2026-03,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2026-04,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2026-05,40.0,Pro
27aef68b-9720-4abd-af7a-3c8ee4942cf5,2026-06,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2023-11,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2023-12,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-01,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-02,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-03,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-04,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-05,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-06,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-07,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-08,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-09,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-10,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-11,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2024-12,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-01,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-02,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-03,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-04,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-05,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-06,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-07,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-08,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-09,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-10,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-11,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2025-12,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2026-01,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2026-02,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2026-03,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2026-04,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2026-05,40.0,Pro
27c5a3df-8592-49df-acc4-3f6082baf8be,2026-06,40.0,Pro
28f57beb-c151-4996-b198-750e54227848,2023-04,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-05,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-06,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-07,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-08,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-09,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-10,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-11,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2023-12,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-01,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-02,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-03,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-04,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-05,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-06,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-07,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-08,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-09,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-10,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-11,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2024-12,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-01,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-02,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-03,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-04,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-05,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-06,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-07,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-08,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-09,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-10,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-11,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2025-12,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2026-01,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2026-02,30.0,Starter
28f57beb-c151-4996-b198-750e54227848,2026-03,30.0,Starter
29905433-41d2-4e70-8c7c-9c52756b4b20,2023-11,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2023-12,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-01,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-02,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-03,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-04,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-05,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-06,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-07,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-08,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-09,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-10,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-11,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2024-12,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2025-01,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2025-02,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2025-03,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2025-04,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2025-05,20.0,Pro
29905433-41d2-4e70-8c7c-9c52756b4b20,2025-06,20.0,Pro
